CMS Unit ID,AAT BroaderTerm,Broader Term - URIs,Primary Unit Identifier,Title
11210789,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.117.3,Bottle
11210790,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.120.3,Bottle
11210791,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.120.4,Bottle
11210792,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.122.2,Bottle
11210793,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.124.7,Bottle
11210794,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.125.1,Bottle
11210795,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.125.2,Bottle
11210796,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.127.2,Bottle
11210797,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.128.3,Bottle
11210798,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.128.4,Bottle
11210799,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.128.5,Bottle
11210801,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.128.7,Bottle
11210800,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.128.7,Bottle
11210802,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.129.1,Bottle
11210803,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.130.2,Bottle
11211364,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.131.1,Bottle
11211365,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.131.2,Bottle
11210804,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.131.3,Bottle
11211362,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.134.3,Bottle
11210383,architectural elements,http://vocab.getty.edu/aat/300000885,317.135.14,Pane (architectural element)
11210384,architectural elements,http://vocab.getty.edu/aat/300000885,317.139.6,Pane (architectural element)
11210806,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.140.5,Bottle
11210807,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.140.6,Bottle
11210808,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.141.1,Bottle
11210805,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.142.2,Bottle
11210809,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.142.3,Bottle
11210810,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.145.3,Bottle
11210811,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.145.4,Bottle
11210812,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.151.2,Bottle
11210813,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.151.3,Bottle
11211357,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.151.4,Bottle
11210814,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.151.5,Bottle
11210815,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.152.1,Bottle
11211398,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.154.3,Bottle
11210817,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.157.11,Bottle
11210818,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.157.12,Bottle
11210819,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.157.13,Bottle
11210820,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.157.15,Bottle
11210821,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.157.19,Bottle
11210822,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.159.1,Bottle
11210823,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.159.2,Bottle
11210824,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.161.1,Bottle
11210825,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.161.2,Bottle
11210826,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.161.3,Bottle
11210386,architectural elements,http://vocab.getty.edu/aat/300000885,317.163.2,Pane (architectural element)
11210828,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.169.1,Bottle
11210829,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.169.2,Bottle
11210830,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.2,Bottle
11210831,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.3,Bottle
11210832,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.4,Bottle
11210833,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.5,Bottle
11210834,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.6,Bottle
11210835,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.170.10,Bottle
11210836,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.172.2,Bottle
11210837,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.172.3,Bottle
11210838,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.172.4,Bottle
11210839,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.172.5,Bottle
11210840,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.173.30,Bottle
11210841,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.173.31,Bottle
11210842,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.173.32,Bottle
11211358,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.2,Bottle
11211359,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.3,Bottle
11211353,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.4,Bottle
11211354,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.5,Bottle
11210843,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.6,Bottle
11211360,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.7,Bottle
11210844,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.8,Bottle
11210845,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.9,Bottle
11210846,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.10,Bottle
11210847,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.11,Bottle
11210848,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.12,Bottle
11210849,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.13,Bottle
11210850,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.174.14,Bottle
11210851,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.176.5,Bottle
11210852,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.176.6,Bottle
11210853,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.176.8,Bottle
11210854,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.178.3,Bottle
11210855,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.178.4,Bottle
11210856,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.179.1,Bottle
11210857,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.182.1,Bottle
11210858,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.185.1,Bottle
11210859,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.186.2,Bottle
11210860,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.189.4,Bottle
11210861,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.189.5,Bottle
11210868,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.190.1,Bottle
11210862,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.195.1,Bottle
11210863,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.199.1,Bottle
11210864,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.205.6,Bottle
11210388,architectural elements,http://vocab.getty.edu/aat/300000885,317.205.13,Pane (architectural element)
11210865,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.206.1,Bottle
